Product_ID,Product_Name,Category,Quantity_Available,Reorder_Level,Supplier_Name,Restock_Date,Unit_Price,Warehouse_Location,SKU
PROD096818,Basketball,Sports,968,44,Nicholson-Hayes,21-04-2025,31.17,WH-4,SKU166311
PROD096819,Sofa,Home,555,54,Tran-Chavez,14-05-2025,406.12,WH-3,SKU413501
PROD096820,Sofa,Home,713,34,Vincent PLC,27-04-2025,159.79,WH-3,SKU252079
PROD096821,Perfume,Beauty,661,77,"Norris, Lewis and Reed",17-05-2025,60.65,WH-18,SKU352506
PROD096822,Table,Home,566,100,"Mclean, Mathis and Anderson",31-05-2025,316.41,WH-12,SKU459382
PROD096823,Laptop,Electronics,880,15,Moody-Michael,30-05-2025,19.68,WH-6,SKU666323
PROD096824,Dumbbells,Sports,80,58,Walter-Fletcher,29-04-2025,252.87,WH-19,SKU226608
PROD096825,Sneakers,Clothing,900,80,"Scott, Collier and Perez",05-05-2025,247.55,WH-5,SKU969428
PROD096826,Sneakers,Clothing,748,79,Holden PLC,14-04-2025,164.05,WH-2,SKU198973
PROD096827,Lotion,Beauty,837,92,Santiago-Small,10-05-2025,465.2,WH-1,SKU553067
PROD096828,Lamp,Home,636,86,Murray and Sons,23-05-2025,221.26,WH-18,SKU745467
PROD096829,Lamp,Home,266,32,Gardner-Barron,08-06-2025,201.01,WH-16,SKU658737
PROD096830,Camera,Electronics,191,65,Garcia-Jones,15-05-2025,491.91,WH-2,SKU204072
PROD096831,Tablet,Electronics,935,97,Smith-White,27-04-2025,211.16,WH-18,SKU939369
PROD096832,Dress,Clothing,368,82,Vasquez and Sons,24-05-2025,336.42,WH-8,SKU221239
PROD096833,Tablet,Electronics,295,55,Day-Thompson,11-05-2025,133.54,WH-20,SKU645479
PROD096834,Football,Sports,82,52,"Murray, Baker and Watkins",11-06-2025,409.11,WH-18,SKU810680
PROD096835,Jeans,Clothing,998,60,Johnson Group,02-05-2025,51.6,WH-4,SKU968790
PROD096836,Yoga Mat,Sports,973,20,Gonzalez PLC,01-05-2025,341.48,WH-12,SKU781247
PROD096837,Shampoo,Beauty,358,28,Atkins-Martin,23-05-2025,434.59,WH-2,SKU642127
PROD096838,Lipstick,Beauty,210,73,"Hernandez, Lang and Morales",28-05-2025,288.19,WH-20,SKU401488
PROD096839,Yoga Mat,Sports,512,21,"Santiago, Carter and Castro",02-06-2025,312.12,WH-15,SKU578107
PROD096840,Lipstick,Beauty,379,72,"Gonzalez, Nielsen and Thompson",18-05-2025,464.97,WH-16,SKU596843
PROD096841,Chair,Home,549,58,Bell-Evans,06-05-2025,456.56,WH-15,SKU941762
PROD096842,Sneakers,Clothing,88,35,Miller LLC,03-05-2025,265.78,WH-10,SKU710421
PROD096843,Dress,Clothing,7,11,"Hines, Roberts and Hood",19-04-2025,223.92,WH-14,SKU412345
PROD096844,Football,Sports,405,68,"Montoya, Duffy and Murphy",16-04-2025,331.14,WH-10,SKU881868
PROD096845,Dumbbells,Sports,133,45,Curry-Scott,15-04-2025,380.07,WH-17,SKU432729
PROD096846,Bed,Home,955,10,"Gutierrez, Fox and Baird",19-05-2025,271.64,WH-7,SKU728915
PROD096847,Sneakers,Clothing,344,71,Cuevas and Sons,06-05-2025,330.61,WH-19,SKU739877
PROD096848,Basketball,Sports,998,99,"Murray, Moore and Morrison",07-05-2025,234.33,WH-1,SKU190947
PROD096849,Lipstick,Beauty,412,73,Miller-Gutierrez,07-05-2025,110.94,WH-11,SKU455482
PROD096850,Headphones,Electronics,386,72,Mcintyre-Cannon,07-06-2025,279.34,WH-2,SKU738890
PROD096851,Sneakers,Clothing,601,35,"Elliott, Rivas and Hopkins",30-05-2025,36.47,WH-1,SKU778797
PROD096852,Sneakers,Clothing,542,93,Zimmerman-Johnson,23-04-2025,308.25,WH-5,SKU147360
PROD096853,Headphones,Electronics,134,83,Hale LLC,08-05-2025,311.03,WH-18,SKU523162
PROD096854,Table,Home,325,55,"Callahan, Jones and Holder",30-05-2025,111.72,WH-12,SKU657302
PROD096855,Sofa,Home,326,16,Davidson PLC,10-06-2025,116.22,WH-9,SKU643435
PROD096856,Dress,Clothing,58,54,Powell-Brown,29-05-2025,485.73,WH-3,SKU686321
PROD096857,Shampoo,Beauty,180,67,Morgan-Simpson,10-06-2025,451.2,WH-14,SKU940030
PROD096858,Dumbbells,Sports,232,84,Evans-Maldonado,08-05-2025,302.43,WH-19,SKU893531
PROD096859,Sofa,Home,100,24,"Adams, Delgado and Oneal",15-04-2025,272.45,WH-19,SKU317280
PROD096860,Yoga Mat,Sports,946,18,"Hernandez, Johnson and Costa",17-05-2025,315.63,WH-10,SKU723652
PROD096861,Tennis Racket,Sports,53,52,"Reed, Nguyen and Phillips",12-05-2025,337.16,WH-2,SKU264287
PROD096862,Chair,Home,718,88,"Adams, Ashley and Robertson",23-05-2025,299.19,WH-10,SKU211895
PROD096863,Laptop,Electronics,738,30,Mitchell Group,22-04-2025,176.39,WH-16,SKU205408
PROD096864,Bed,Home,790,69,Reynolds-Anderson,29-04-2025,229.92,WH-8,SKU396307
PROD096865,Foundation,Beauty,717,19,Austin Ltd,22-05-2025,198.15,WH-5,SKU568531
PROD096866,Yoga Mat,Sports,621,44,Miller-Doyle,08-05-2025,251.34,WH-7,SKU364789
PROD096867,Lotion,Beauty,687,22,Lewis LLC,11-06-2025,239.95,WH-15,SKU567104
PROD096868,Bed,Home,975,44,"Obrien, Rodriguez and Miller",20-04-2025,445.68,WH-11,SKU788050
PROD096869,Dumbbells,Sports,69,59,Reynolds-Hendrix,20-04-2025,24.28,WH-10,SKU747622
PROD096870,Table,Home,899,92,Wagner-Smith,16-05-2025,83.98,WH-14,SKU171862
PROD096871,Jacket,Clothing,149,72,Scott-Young,30-05-2025,37.58,WH-9,SKU298662
PROD096872,Dumbbells,Sports,444,96,Hardy-Oneal,06-06-2025,278.03,WH-6,SKU236183
PROD096873,Shirt,Clothing,236,63,"Ross, Larson and Clay",02-06-2025,45.99,WH-8,SKU424136
PROD096874,Dumbbells,Sports,279,55,"Stevenson, Arnold and Atkinson",15-05-2025,371.97,WH-12,SKU654764
PROD096875,Perfume,Beauty,545,97,"Flores, Walters and Flores",24-05-2025,137.11,WH-12,SKU691296
PROD096876,Jeans,Clothing,388,17,"Daniels, Hunt and Gregory",08-06-2025,329.74,WH-20,SKU179206
PROD096877,Basketball,Sports,381,18,Short-West,02-05-2025,160.97,WH-8,SKU694154
PROD096878,Shirt,Clothing,157,98,Williams-Navarro,09-05-2025,207.15,WH-1,SKU132370
PROD096879,Jacket,Clothing,698,35,"Price, Brown and Cline",27-05-2025,80.9,WH-11,SKU138670
PROD096880,Lipstick,Beauty,12,53,"Osborne, Tyler and Murray",20-05-2025,77.95,WH-15,SKU946694
PROD096881,Dress,Clothing,862,22,Reyes-Perez,09-05-2025,294.94,WH-2,SKU409258
PROD096882,Sneakers,Clothing,0,77,"Fuller, Bass and Gill",16-05-2025,366.65,WH-12,SKU537401
PROD096883,Shampoo,Beauty,971,33,Brown-Martin,12-05-2025,166.28,WH-13,SKU941142
PROD096884,Perfume,Beauty,319,83,"Armstrong, Wong and Villarreal",09-05-2025,23.01,WH-14,SKU699400
PROD096885,Shampoo,Beauty,529,14,Salinas-Dunn,11-06-2025,342.74,WH-8,SKU217442
PROD096886,Yoga Mat,Sports,19,25,"Alvarez, Guerrero and Bond",11-05-2025,179.52,WH-13,SKU379020
PROD096887,Bed,Home,19,90,Glenn-Adams,03-06-2025,56.83,WH-17,SKU141854
PROD096888,Jeans,Clothing,20,21,Brewer-Mathews,24-04-2025,190.73,WH-4,SKU617801
PROD096889,Yoga Mat,Sports,379,32,"Fernandez, Williams and Butler",01-05-2025,194.9,WH-17,SKU647184
PROD096890,Tennis Racket,Sports,531,96,Holmes-Flores,05-05-2025,271.74,WH-6,SKU456270
PROD096891,Lotion,Beauty,823,48,"Ward, Collins and Serrano",05-05-2025,42.12,WH-7,SKU445337
PROD096892,Headphones,Electronics,774,62,"Brown, Cook and Johnson",18-04-2025,328.78,WH-18,SKU321230
PROD096893,Lotion,Beauty,173,69,Nguyen-Jacobs,29-04-2025,67.6,WH-7,SKU711945
PROD096894,Table,Home,337,76,Rodgers Group,09-06-2025,105.37,WH-17,SKU781466
PROD096895,Sofa,Home,461,90,"Flores, Stephens and Brewer",16-05-2025,388.01,WH-4,SKU679269
PROD096896,Chair,Home,535,42,Mcdonald Group,10-05-2025,35.35,WH-15,SKU613337
PROD096897,Sofa,Home,706,82,Miller Ltd,11-05-2025,282.5,WH-18,SKU869565
PROD096898,Table,Home,372,42,Jackson Ltd,21-04-2025,241.92,WH-11,SKU730163
PROD096899,Foundation,Beauty,188,54,"Gross, Griffin and Delgado",06-05-2025,152.99,WH-14,SKU695485
PROD096900,Jeans,Clothing,249,84,"Smith, Morris and Lara",12-05-2025,149.41,WH-17,SKU641139
PROD096901,Camera,Electronics,658,56,Arias-Long,08-05-2025,271.41,WH-8,SKU348697
PROD096902,Sofa,Home,108,80,"Delacruz, Cross and Rivera",03-05-2025,244.08,WH-19,SKU493402
PROD096903,Bed,Home,587,97,Moody Ltd,18-05-2025,465.11,WH-11,SKU882919
PROD096904,Dumbbells,Sports,78,96,"Owens, Vargas and Gomez",02-06-2025,7.57,WH-1,SKU106495
PROD096905,Shampoo,Beauty,415,69,Chavez-Nash,21-05-2025,472.77,WH-12,SKU855057
PROD096906,Jeans,Clothing,456,77,Williamson LLC,02-06-2025,182.68,WH-17,SKU308214
PROD096907,Bed,Home,310,20,"Graham, Rosario and Thomas",10-06-2025,426.55,WH-2,SKU412817
PROD096908,Headphones,Electronics,580,70,Harvey LLC,02-05-2025,420.19,WH-13,SKU714887
PROD096909,Lotion,Beauty,329,33,"Orr, Roy and Wang",28-05-2025,124.28,WH-4,SKU909475
PROD096910,Jacket,Clothing,642,40,Davis Group,23-05-2025,425.11,WH-4,SKU623718
PROD096911,Headphones,Electronics,214,52,Payne PLC,11-06-2025,285.31,WH-11,SKU964749
PROD096912,Perfume,Beauty,228,50,Shaw LLC,28-05-2025,38.58,WH-9,SKU420111
PROD096913,Table,Home,702,82,"Mitchell, Phillips and Kim",28-04-2025,166.45,WH-3,SKU894036
PROD096914,Yoga Mat,Sports,526,82,"Butler, Watson and Cook",14-05-2025,358.19,WH-5,SKU302185
PROD096915,Perfume,Beauty,51,64,Castillo-Rios,27-05-2025,165.19,WH-15,SKU880271
PROD096916,Sneakers,Clothing,25,49,"Barnes, Elliott and Lawrence",07-05-2025,44.19,WH-9,SKU906897
PROD096917,Tablet,Electronics,471,46,Lowe Group,19-04-2025,65.47,WH-11,SKU205502
PROD096918,Shampoo,Beauty,196,81,"Cunningham, Jones and Moreno",15-05-2025,357.56,WH-8,SKU247623
PROD096919,Chair,Home,458,81,"Williamson, Mitchell and Hill",25-05-2025,165.96,WH-14,SKU589270
PROD096920,Tablet,Electronics,511,94,Miller-Bond,16-04-2025,328.37,WH-20,SKU962017
PROD096921,Lipstick,Beauty,928,46,"Wheeler, Richard and Pratt",20-04-2025,473.66,WH-7,SKU754398
PROD096922,Sofa,Home,693,72,"Scott, Booth and Fuentes",27-05-2025,166.33,WH-10,SKU877089
PROD096923,Camera,Electronics,307,44,"Scott, Kerr and Carson",03-06-2025,199.8,WH-14,SKU791423
PROD096924,Camera,Electronics,740,59,"Leach, Wilson and Harrington",14-04-2025,471.12,WH-6,SKU499190
PROD096925,Lotion,Beauty,877,12,Gutierrez LLC,24-04-2025,119.02,WH-5,SKU680426
PROD096926,Shampoo,Beauty,190,69,Soto-Walsh,17-05-2025,177.52,WH-4,SKU660355
PROD096927,Jeans,Clothing,859,62,Marshall-Young,04-06-2025,330.16,WH-15,SKU190896
PROD096928,Tablet,Electronics,625,43,"Myers, Nelson and Good",08-05-2025,141.06,WH-5,SKU414919
PROD096929,Jacket,Clothing,33,33,"Lyons, Porter and Buck",23-05-2025,270.37,WH-18,SKU545365
PROD096930,Sofa,Home,666,40,Whitehead PLC,22-04-2025,443,WH-6,SKU307652
PROD096931,Headphones,Electronics,59,58,"Parks, Lucas and Allen",26-05-2025,195.13,WH-4,SKU908868
PROD096932,Shirt,Clothing,431,20,"Price, Bradley and Olsen",14-05-2025,85.61,WH-9,SKU421348
PROD096933,Lamp,Home,738,68,Rich-Rowland,17-04-2025,430.8,WH-3,SKU338544
PROD096934,Basketball,Sports,944,56,Thomas-Moore,22-05-2025,493.77,WH-7,SKU608457
PROD096935,Camera,Electronics,29,12,Brewer LLC,05-06-2025,197.89,WH-11,SKU877569
PROD096936,Lamp,Home,163,16,"Austin, Fisher and Richards",26-04-2025,245.46,WH-3,SKU307896
PROD096937,Sneakers,Clothing,362,95,Thomas and Sons,29-05-2025,17.94,WH-1,SKU663534
PROD096938,Table,Home,127,19,"Finley, Petersen and Shaffer",28-04-2025,151,WH-3,SKU133091
PROD096939,Dumbbells,Sports,377,65,"Little, Rowe and Perkins",03-05-2025,203.92,WH-9,SKU344145
PROD096940,Tablet,Electronics,798,62,"Hodges, Holland and Benson",08-06-2025,275.26,WH-3,SKU874930
PROD096941,Chair,Home,45,28,Ruiz PLC,09-06-2025,493.06,WH-7,SKU686773
PROD096942,Headphones,Electronics,48,100,"Martin, Barnes and Wilson",10-06-2025,260.32,WH-8,SKU119289
PROD096943,Jeans,Clothing,98,10,"Wise, Perry and Woods",08-05-2025,377.26,WH-18,SKU614933
PROD096944,Perfume,Beauty,106,33,Cox PLC,16-05-2025,451.42,WH-15,SKU854134
PROD096945,Lipstick,Beauty,63,69,Hunter Inc,05-05-2025,218.82,WH-3,SKU691751
PROD096946,Tennis Racket,Sports,379,19,Baker-Hardy,21-04-2025,460.55,WH-6,SKU871771
PROD096947,Football,Sports,759,59,Avila-Lane,25-04-2025,413.24,WH-10,SKU164562
PROD096948,Basketball,Sports,596,89,Potter-Perez,28-04-2025,156.52,WH-6,SKU405897
PROD096949,Foundation,Beauty,929,71,"Scott, Gill and Lutz",22-05-2025,321.99,WH-10,SKU248782
PROD096950,Sofa,Home,362,35,"Martinez, Cruz and Wright",28-05-2025,316.37,WH-2,SKU812976
PROD096951,Sofa,Home,529,42,"Goodman, Mendoza and Vaughan",09-06-2025,63.16,WH-18,SKU788132
PROD096952,Perfume,Beauty,394,91,Nichols LLC,13-05-2025,77.38,WH-18,SKU551099
PROD096953,Laptop,Electronics,863,87,"Stewart, Jimenez and Mendez",05-05-2025,360.03,WH-18,SKU144306
PROD096954,Tennis Racket,Sports,511,81,"Miranda, Farrell and Meyer",02-05-2025,136.08,WH-20,SKU108235
PROD096955,Foundation,Beauty,805,52,"Faulkner, Marsh and Hughes",24-05-2025,440.25,WH-9,SKU857780
PROD096956,Dumbbells,Sports,278,87,Rangel and Sons,18-04-2025,385.45,WH-15,SKU948063
PROD096957,Laptop,Electronics,777,49,"Williams, Hawkins and Cochran",29-05-2025,5.47,WH-9,SKU175718
PROD096958,Sneakers,Clothing,254,14,Bates Group,31-05-2025,418.99,WH-2,SKU854154
PROD096959,Sofa,Home,659,78,Davis-Watson,07-05-2025,386.71,WH-7,SKU394153
PROD096960,Laptop,Electronics,800,24,Simon-Gould,16-04-2025,492.51,WH-14,SKU947353
PROD096961,Lipstick,Beauty,344,95,Kramer Ltd,08-06-2025,201.69,WH-13,SKU896371
PROD096962,Tablet,Electronics,218,78,"Terrell, Lopez and Ford",05-06-2025,78.31,WH-18,SKU612106
PROD096963,Headphones,Electronics,523,29,"Armstrong, Cole and Matthews",14-05-2025,315.74,WH-17,SKU182157
PROD096964,Headphones,Electronics,981,64,Gutierrez-Wilson,29-04-2025,341.3,WH-7,SKU733570
PROD096965,Bed,Home,517,68,"Torres, Martin and Shields",10-06-2025,337.4,WH-1,SKU821391
PROD096966,Sneakers,Clothing,745,63,Tucker-Smith,22-05-2025,291.79,WH-2,SKU764605
PROD096967,Lotion,Beauty,412,66,Riley-Bradshaw,07-05-2025,41.4,WH-11,SKU917904
PROD096968,Football,Sports,649,31,"Fox, Jones and Hickman",19-04-2025,108.15,WH-1,SKU212388
PROD096969,Table,Home,490,51,Nguyen Group,26-04-2025,457.37,WH-19,SKU380668
PROD096970,Bed,Home,874,27,Bryant-Medina,08-05-2025,208.29,WH-9,SKU885075
PROD096971,Laptop,Electronics,147,18,Brown-Whitehead,01-06-2025,341.26,WH-16,SKU429011
PROD096972,Yoga Mat,Sports,609,30,"Taylor, Lambert and Smith",15-04-2025,332.09,WH-17,SKU114301
PROD096973,Perfume,Beauty,765,28,"Hooper, Baker and Ray",09-06-2025,201.15,WH-10,SKU606878
PROD096974,Shirt,Clothing,875,10,"Anderson, Cardenas and Thompson",23-04-2025,366.21,WH-18,SKU828215
PROD096975,Dress,Clothing,767,28,Lee-Hill,07-05-2025,348.4,WH-10,SKU776367
PROD096976,Perfume,Beauty,294,39,Walton LLC,28-05-2025,383.67,WH-18,SKU368612
PROD096977,Chair,Home,477,44,"Nguyen, Williamson and Lewis",03-05-2025,349.95,WH-15,SKU739626
PROD096978,Dress,Clothing,620,88,Garza Inc,01-05-2025,437.44,WH-11,SKU254362
PROD096979,Yoga Mat,Sports,102,92,"Holt, Gonzales and Murphy",07-05-2025,457.38,WH-10,SKU587933
PROD096980,Perfume,Beauty,624,22,Stephens and Sons,02-06-2025,425.61,WH-16,SKU674382
PROD096981,Shampoo,Beauty,852,61,Middleton-Davis,22-04-2025,461.4,WH-12,SKU812010
PROD096982,Foundation,Beauty,287,69,"Smith, Park and Simmons",06-05-2025,279.08,WH-12,SKU782627
PROD096983,Jacket,Clothing,344,35,"White, Alvarez and Watkins",10-06-2025,259.23,WH-10,SKU115361
PROD096984,Laptop,Electronics,720,58,Stevens-Jones,22-04-2025,217.05,WH-13,SKU678675
PROD096985,Tablet,Electronics,117,61,Johnson-Richardson,24-04-2025,370.87,WH-6,SKU409434
PROD096986,Lotion,Beauty,142,100,Garcia-Adkins,07-05-2025,178.33,WH-20,SKU887279
PROD096987,Foundation,Beauty,522,97,Barry PLC,01-05-2025,274.7,WH-13,SKU449342
PROD096988,Tennis Racket,Sports,939,31,Blackburn and Sons,02-05-2025,66.17,WH-14,SKU732095
PROD096989,Jacket,Clothing,594,82,Mcguire LLC,24-05-2025,466.09,WH-13,SKU557077
PROD096990,Headphones,Electronics,431,57,Alexander PLC,26-05-2025,191.36,WH-4,SKU772807
PROD096991,Table,Home,631,93,"Dorsey, Hernandez and Jennings",09-05-2025,16.95,WH-9,SKU130211
PROD096992,Jeans,Clothing,506,14,Martinez-Garza,24-04-2025,279.82,WH-14,SKU333312
PROD096993,Football,Sports,324,56,"Taylor, Hernandez and Humphrey",27-05-2025,226.22,WH-7,SKU935623
PROD096994,Dumbbells,Sports,357,67,Gray-Mcintosh,19-05-2025,124.18,WH-5,SKU913075
PROD096995,Yoga Mat,Sports,900,76,"Ortega, Johnson and Lewis",16-05-2025,345.31,WH-20,SKU653414
PROD096996,Bed,Home,16,29,Barker-Morgan,29-05-2025,91.55,WH-2,SKU929086
PROD096997,Headphones,Electronics,616,89,Dalton-Myers,17-05-2025,233.64,WH-3,SKU176075
PROD096998,Lipstick,Beauty,335,58,Cooper Group,07-05-2025,84.05,WH-5,SKU190347
PROD096999,Basketball,Sports,993,16,"Johnston, Smith and Green",04-05-2025,104.32,WH-20,SKU763550
PROD097000,Chair,Home,520,56,Day Inc,19-04-2025,215.81,WH-4,SKU532369
PROD097001,Basketball,Sports,81,73,"Davis, Young and Smith",29-05-2025,43.19,WH-4,SKU994508
PROD097002,Headphones,Electronics,746,26,Lee-Smith,01-06-2025,9.98,WH-15,SKU165635
PROD097003,Smartphone,Electronics,192,16,"Lawrence, Andrews and Davis",29-04-2025,41.84,WH-19,SKU497299
PROD097004,Bed,Home,908,87,"Bolton, Schmidt and Andrews",22-05-2025,47.09,WH-16,SKU544427
PROD097005,Shirt,Clothing,693,54,Jones-Vasquez,20-04-2025,449.95,WH-6,SKU473924
PROD097006,Shampoo,Beauty,43,41,Wyatt Ltd,17-04-2025,338.5,WH-12,SKU980465
PROD097007,Bed,Home,120,24,Patterson PLC,15-05-2025,315.44,WH-10,SKU447354
PROD097008,Perfume,Beauty,108,29,Burgess and Sons,02-06-2025,101.34,WH-18,SKU283189
PROD097009,Dumbbells,Sports,291,42,Martin LLC,25-04-2025,151.1,WH-6,SKU207094
PROD097010,Laptop,Electronics,510,79,Melendez Ltd,21-04-2025,343.85,WH-8,SKU871537
PROD097011,Foundation,Beauty,497,17,Jones-Gross,22-05-2025,296.37,WH-1,SKU661192
PROD097012,Smartphone,Electronics,967,51,Maxwell-George,31-05-2025,443.8,WH-8,SKU242956
PROD097013,Sofa,Home,352,22,"Sanford, Steele and Cooley",17-04-2025,16.25,WH-14,SKU390268
PROD097014,Bed,Home,555,94,French Group,17-04-2025,275.48,WH-14,SKU184604
PROD097015,Chair,Home,306,55,Rowland PLC,19-05-2025,376.52,WH-7,SKU908691
PROD097016,Yoga Mat,Sports,620,68,Wilcox Group,04-05-2025,119.43,WH-9,SKU605586
PROD097017,Chair,Home,66,49,Molina-Brown,07-06-2025,135.09,WH-15,SKU194188
PROD097018,Camera,Electronics,811,32,Mason Ltd,19-05-2025,35.18,WH-9,SKU193047
PROD097019,Tennis Racket,Sports,822,49,"Myers, Chen and Deleon",02-05-2025,122.24,WH-7,SKU410962
PROD097020,Dumbbells,Sports,411,12,Olson-Johnson,13-05-2025,359.75,WH-17,SKU586203
PROD097021,Headphones,Electronics,75,27,"Russell, Sanford and Kline",07-06-2025,37.95,WH-18,SKU988003
PROD097022,Sneakers,Clothing,751,54,"Cox, Smith and Humphrey",24-04-2025,262.81,WH-9,SKU259363
PROD097023,Chair,Home,579,89,"Smith, Turner and Cunningham",05-06-2025,338.22,WH-10,SKU477595
PROD097024,Foundation,Beauty,622,88,Garcia Group,19-05-2025,360.38,WH-16,SKU813014
PROD097025,Tennis Racket,Sports,537,50,Parker-Newman,05-06-2025,77.07,WH-7,SKU622942
PROD097026,Lipstick,Beauty,255,13,"Shepard, Lee and Koch",17-05-2025,253.98,WH-20,SKU608104
PROD097027,Camera,Electronics,17,11,Rich-Pena,07-06-2025,413.45,WH-3,SKU384368
PROD097028,Lipstick,Beauty,598,44,"White, Garcia and Watson",24-04-2025,476.83,WH-14,SKU575131
PROD097029,Lipstick,Beauty,142,49,Schroeder Inc,18-04-2025,89.78,WH-15,SKU994711
PROD097030,Table,Home,547,40,Jones-Vargas,07-06-2025,267.56,WH-16,SKU262351
PROD097031,Jacket,Clothing,469,96,"Johnson, Cameron and Cook",19-04-2025,235.51,WH-4,SKU953890
PROD097032,Laptop,Electronics,361,39,"Garcia, Hernandez and Lewis",25-04-2025,119.74,WH-18,SKU501661
PROD097033,Sofa,Home,169,62,Obrien Ltd,21-05-2025,402.23,WH-9,SKU651517
PROD097034,Table,Home,271,13,Robinson Group,07-06-2025,58.82,WH-17,SKU948890
PROD097035,Bed,Home,704,48,Singh Ltd,13-04-2025,222.48,WH-11,SKU803513
PROD097036,Sneakers,Clothing,964,52,Vasquez Inc,14-05-2025,33.23,WH-5,SKU156785
PROD097037,Basketball,Sports,119,76,"Hanson, Price and Little",27-05-2025,52.99,WH-5,SKU663312
PROD097038,Jeans,Clothing,284,70,Griffith-Barton,13-04-2025,336.41,WH-1,SKU255582
PROD097039,Headphones,Electronics,605,19,Curtis-Lambert,24-04-2025,360.29,WH-8,SKU113780
PROD097040,Foundation,Beauty,299,12,"Anderson, Butler and Elliott",07-06-2025,238.81,WH-18,SKU903159
PROD097041,Lipstick,Beauty,928,100,"Church, Lane and Simpson",16-04-2025,43.66,WH-6,SKU329881
PROD097042,Yoga Mat,Sports,711,61,Moore Ltd,26-05-2025,61.35,WH-16,SKU874813
PROD097043,Dumbbells,Sports,516,59,Randolph Group,24-05-2025,442.58,WH-8,SKU479472
PROD097044,Tablet,Electronics,989,84,Cohen-Long,24-05-2025,253.68,WH-18,SKU578309
PROD097045,Camera,Electronics,722,80,Wilson PLC,16-04-2025,344.62,WH-14,SKU292884
PROD097046,Lamp,Home,594,50,Crane and Sons,25-05-2025,210.13,WH-5,SKU855913
PROD097047,Football,Sports,120,90,Newton-Sullivan,15-04-2025,133.14,WH-1,SKU528028
PROD097048,Jeans,Clothing,277,88,Turner-Gonzalez,18-04-2025,466.98,WH-15,SKU142653
PROD097049,Dress,Clothing,54,38,Hall-Jennings,03-06-2025,253.54,WH-18,SKU735826
PROD097050,Lipstick,Beauty,313,10,Harris-Chavez,01-06-2025,310.77,WH-5,SKU939171
PROD097051,Perfume,Beauty,455,85,"Lee, Curtis and Mcdonald",20-05-2025,255.2,WH-5,SKU419884
PROD097052,Sofa,Home,178,20,Peters-Frey,01-06-2025,65.33,WH-20,SKU700536
PROD097053,Perfume,Beauty,352,69,Allen Group,14-04-2025,172.27,WH-15,SKU230722
PROD097054,Table,Home,519,69,"Fitzpatrick, Hernandez and Schroeder",28-04-2025,86.5,WH-17,SKU607368
PROD097055,Foundation,Beauty,290,60,Leblanc-Patterson,29-04-2025,266.48,WH-11,SKU926662
PROD097056,Smartphone,Electronics,947,73,Henderson Inc,17-04-2025,471.95,WH-20,SKU240016
PROD097057,Shirt,Clothing,625,39,Fowler Inc,18-05-2025,437.8,WH-7,SKU356026
PROD097058,Lotion,Beauty,273,19,Miller-Santos,11-06-2025,342.91,WH-20,SKU219186
PROD097059,Football,Sports,816,64,Mueller and Sons,09-06-2025,98.86,WH-9,SKU852276
PROD097060,Shampoo,Beauty,81,24,"Santiago, Williams and Baker",11-06-2025,450.44,WH-14,SKU148238
PROD097061,Chair,Home,43,19,Martinez-Delacruz,22-05-2025,120.6,WH-6,SKU327152
PROD097062,Sofa,Home,402,95,"Davis, Daniel and Parsons",25-05-2025,353.68,WH-16,SKU233013
PROD097063,Sofa,Home,194,27,Mcclain Group,06-06-2025,363.86,WH-19,SKU606507
PROD097064,Foundation,Beauty,936,52,"Dunn, Sparks and Bush",25-04-2025,58.59,WH-5,SKU387272
PROD097065,Dress,Clothing,799,51,Gardner-Espinoza,03-06-2025,381.1,WH-9,SKU464574
PROD097066,Lotion,Beauty,565,79,Manning Inc,07-05-2025,281.87,WH-18,SKU919483
PROD097067,Dress,Clothing,763,55,Hutchinson-Jones,05-06-2025,123.07,WH-8,SKU151315
PROD097068,Perfume,Beauty,380,42,Webster Inc,12-05-2025,233.65,WH-16,SKU356079
PROD097069,Laptop,Electronics,176,94,Hampton Group,19-05-2025,23.19,WH-8,SKU168800
PROD097070,Lotion,Beauty,198,68,Jackson PLC,14-05-2025,47.49,WH-10,SKU852853
PROD097071,Dumbbells,Sports,488,22,Carter-Banks,10-05-2025,341.53,WH-17,SKU754377
PROD097072,Smartphone,Electronics,895,62,Ward Group,06-06-2025,16.6,WH-9,SKU256116
PROD097073,Laptop,Electronics,437,59,King-Anderson,25-04-2025,337.32,WH-18,SKU812648
PROD097074,Lamp,Home,462,97,"Smith, Smith and Cooper",29-04-2025,68.23,WH-7,SKU758595
PROD097075,Lipstick,Beauty,305,92,"Smith, Davis and Perez",16-04-2025,429.99,WH-10,SKU774655
PROD097076,Sofa,Home,596,34,Ross Ltd,04-05-2025,115.99,WH-6,SKU462141
PROD097077,Smartphone,Electronics,413,57,Nguyen-Reed,13-05-2025,19.05,WH-7,SKU438992
